flight_id,flight_number,aircraft_id,departure_airport_id,arrival_airport_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_minutes,flight_status
F000174,SKY269,AC011,AID002,AID014,2023-01-25 02:24:00,2023-01-25 11:24:00,2023-01-25 02:24:00,2023-01-25 11:24:00,0,On-Time
F000175,SKY679,AC012,AID012,AID008,2023-01-25 18:45:00,2023-01-26 06:45:00,2023-01-25 19:25:00,2023-01-26 07:25:00,40,Delayed
F000176,SKY270,AC001,AID013,AID008,2023-01-26 02:26:00,2023-01-26 05:26:00,2023-01-26 02:26:00,2023-01-26 05:26:00,0,On-Time
F000177,SKY950,AC019,AID012,AID010,2023-01-26 18:26:00,2023-01-27 06:26:00,2023-01-26 18:26:00,2023-01-27 06:26:00,0,On-Time
F000178,SKY221,AC017,AID009,AID010,2023-01-26 23:19:00,2023-01-27 04:19:00,2023-01-26 23:19:00,2023-01-27 04:19:00,0,On-Time
F000179,SKY223,AC018,AID009,AID001,2023-01-26 19:46:00,2023-01-27 07:46:00,2023-01-26 19:46:00,2023-01-27 07:46:00,0,On-Time
F000180,SKY642,AC016,AID009,AID003,2023-01-26 01:10:00,2023-01-26 03:10:00,2023-01-26 01:10:00,2023-01-26 03:10:00,0,On-Time
F000181,SKY508,AC012,AID007,AID015,2023-01-26 04:37:00,2023-01-26 06:37:00,2023-01-26 05:22:00,2023-01-26 07:22:00,45,Delayed
F000182,SKY644,AC011,AID006,AID008,2023-01-26 07:32:00,2023-01-26 12:32:00,2023-01-26 07:55:00,2023-01-26 12:55:00,23,Delayed
F000183,SKY830,AC018,AID009,AID004,2023-01-27 21:08:00,2023-01-28 08:08:00,2023-01-27 21:08:00,2023-01-28 08:08:00,0,On-Time
F000184,SKY237,AC016,AID008,AID007,2023-01-27 21:23:00,2023-01-28 04:23:00,2023-01-27 21:23:00,2023-01-28 04:23:00,0,On-Time
F000185,SKY747,AC004,AID006,AID002,2023-01-27 21:26:00,2023-01-28 01:26:00,2023-01-27 21:26:00,2023-01-28 01:26:00,0,On-Time
F000186,SKY979,AC003,AID008,AID001,2023-01-27 04:55:00,2023-01-27 13:55:00,2023-01-27 04:55:00,2023-01-27 13:55:00,0,On-Time
F000187,SKY782,AC006,AID013,AID010,2023-01-27 03:44:00,2023-01-27 05:44:00,2023-01-27 03:44:00,2023-01-27 05:44:00,0,On-Time
F000188,SKY913,AC016,AID003,AID010,2023-01-27 08:07:00,2023-01-27 12:07:00,2023-01-27 08:07:00,2023-01-27 12:07:00,0,On-Time
F000189,SKY289,AC001,AID013,AID004,2023-01-27 10:24:00,2023-01-27 20:24:00,2023-01-27 10:24:00,2023-01-27 20:24:00,0,On-Time
F000190,SKY708,AC002,AID006,AID011,2023-01-28 05:30:00,2023-01-28 17:30:00,2023-01-28 05:30:00,2023-01-28 17:30:00,0,On-Time
F000191,SKY163,AC013,AID005,AID014,2023-01-28 17:51:00,2023-01-29 01:51:00,2023-01-28 18:48:00,2023-01-29 02:48:00,57,Delayed
F000192,SKY417,AC017,AID008,AID007,2023-01-28 11:44:00,2023-01-28 20:44:00,2023-01-28 11:44:00,2023-01-28 20:44:00,0,On-Time
F000193,SKY800,AC006,AID009,AID014,2023-01-28 19:08:00,2023-01-29 00:08:00,2023-01-28 19:08:00,2023-01-29 00:08:00,0,On-Time
F000194,SKY984,AC006,AID010,AID014,2023-01-28 07:08:00,2023-01-28 09:08:00,2023-01-28 07:08:00,2023-01-28 09:08:00,0,On-Time
F000195,SKY805,AC016,AID002,AID010,2023-01-28 21:17:00,2023-01-29 07:17:00,2023-01-28 21:52:00,2023-01-29 07:52:00,35,Delayed
F000196,SKY250,AC017,AID003,AID002,2023-01-28 03:54:00,2023-01-28 15:54:00,2023-01-28 04:18:00,2023-01-28 16:18:00,24,Delayed
F000197,SKY557,AC005,AID010,AID012,2023-01-29 18:45:00,2023-01-29 23:45:00,2023-01-29 19:30:00,2023-01-30 00:30:00,45,Delayed
F000198,SKY821,AC016,AID014,AID003,2023-01-29 22:59:00,2023-01-30 04:59:00,2023-01-29 23:48:00,2023-01-30 05:48:00,49,Delayed
F000199,SKY251,AC002,AID006,AID003,2023-01-29 18:07:00,2023-01-30 02:07:00,2023-01-29 18:07:00,2023-01-30 02:07:00,0,On-Time
F000200,SKY384,AC011,AID008,AID010,2023-01-29 06:59:00,2023-01-29 10:59:00,2023-01-29 06:59:00,2023-01-29 10:59:00,0,On-Time
F000201,SKY118,AC018,AID002,AID010,2023-01-29 20:36:00,2023-01-30 05:36:00,2023-01-29 21:36:00,2023-01-30 06:36:00,60,Delayed
F000202,SKY543,AC016,AID004,AID015,2023-01-29 04:50:00,2023-01-29 07:50:00,2023-01-29 04:50:00,2023-01-29 07:50:00,0,On-Time
F000203,SKY224,AC005,AID007,AID015,2023-01-29 19:20:00,2023-01-30 03:20:00,2023-01-29 19:20:00,2023-01-30 03:20:00,0,On-Time
F000204,SKY856,AC013,AID011,AID006,2023-01-30 20:12:00,2023-01-31 05:12:00,2023-01-30 20:12:00,2023-01-31 05:12:00,0,On-Time
F000205,SKY230,AC018,AID011,AID002,2023-01-30 11:49:00,2023-01-30 14:49:00,2023-01-30 11:49:00,2023-01-30 14:49:00,0,On-Time
F000206,SKY702,AC016,AID006,AID005,2023-01-30 15:11:00,2023-01-31 03:11:00,2023-01-30 15:11:00,2023-01-31 03:11:00,0,On-Time
F000207,SKY107,AC003,AID005,AID004,2023-01-30 13:43:00,2023-01-30 21:43:00,2023-01-30 14:25:00,2023-01-30 22:25:00,42,Delayed
F000208,SKY278,AC018,AID010,AID012,2023-01-30 08:35:00,2023-01-30 17:35:00,2023-01-30 08:35:00,2023-01-30 17:35:00,0,On-Time
F000209,SKY939,AC012,AID009,AID007,2023-01-30 10:14:00,2023-01-30 17:14:00,2023-01-30 10:14:00,2023-01-30 17:14:00,0,On-Time
F000210,SKY535,AC004,AID002,AID009,2023-01-30 02:06:00,2023-01-30 12:06:00,2023-01-30 02:42:00,2023-01-30 12:42:00,36,Delayed
F000211,SKY726,AC009,AID004,AID015,2023-01-31 03:12:00,2023-01-31 05:12:00,2023-01-31 03:30:00,2023-01-31 05:30:00,18,Delayed
F000212,SKY556,AC017,AID002,AID007,2023-01-31 12:32:00,2023-01-31 16:32:00,2023-01-31 12:54:00,2023-01-31 16:54:00,22,Delayed
F000213,SKY831,AC005,AID015,AID007,2023-01-31 21:40:00,2023-02-01 02:40:00,2023-01-31 21:40:00,2023-02-01 02:40:00,0,On-Time
F000214,SKY276,AC013,AID002,AID008,2023-01-31 02:51:00,2023-01-31 06:51:00,2023-01-31 02:51:00,2023-01-31 06:51:00,0,On-Time
F000215,SKY621,AC018,AID011,AID014,2023-01-31 00:26:00,2023-01-31 11:26:00,2023-01-31 00:26:00,2023-01-31 11:26:00,0,On-Time
F000216,SKY878,AC001,AID011,AID012,2023-01-31 18:14:00,2023-02-01 01:14:00,2023-01-31 18:14:00,2023-02-01 01:14:00,0,On-Time
F000217,SKY874,AC005,AID010,AID011,2023-01-31 22:48:00,2023-02-01 04:48:00,2023-01-31 22:48:00,2023-02-01 04:48:00,0,On-Time
F000218,SKY915,AC011,AID014,AID002,2023-02-01 01:09:00,2023-02-01 10:09:00,2023-02-01 01:49:00,2023-02-01 10:49:00,40,Delayed
F000219,SKY631,AC015,AID012,AID013,2023-02-01 00:29:00,2023-02-01 12:29:00,2023-02-01 00:29:00,2023-02-01 12:29:00,0,On-Time
F000220,SKY590,AC010,AID005,AID014,2023-02-01 15:28:00,2023-02-01 22:28:00,2023-02-01 16:06:00,2023-02-01 23:06:00,38,Delayed
F000221,SKY598,AC009,AID015,AID008,2023-02-01 11:18:00,2023-02-01 21:18:00,2023-02-01 11:18:00,2023-02-01 21:18:00,0,On-Time
F000222,SKY424,AC003,AID012,AID014,2023-02-01 03:06:00,2023-02-01 13:06:00,2023-02-01 03:30:00,2023-02-01 13:30:00,24,Delayed
F000223,SKY454,AC003,AID006,AID011,2023-02-01 05:58:00,2023-02-01 14:58:00,2023-02-01 05:58:00,2023-02-01 14:58:00,0,On-Time
F000224,SKY734,AC017,AID006,AID013,2023-02-01 08:17:00,2023-02-01 12:17:00,2023-02-01 08:17:00,2023-02-01 12:17:00,0,On-Time
F000225,SKY325,AC012,AID005,AID007,2023-02-02 06:41:00,2023-02-02 18:41:00,2023-02-02 06:41:00,2023-02-02 18:41:00,0,On-Time
F000226,SKY212,AC003,AID010,AID001,2023-02-02 12:02:00,2023-02-02 17:02:00,2023-02-02 12:02:00,2023-02-02 17:02:00,0,On-Time
F000227,SKY201,AC001,AID014,AID006,2023-02-02 21:28:00,2023-02-03 02:28:00,2023-02-02 21:28:00,2023-02-03 02:28:00,0,On-Time
F000228,SKY723,AC015,AID008,AID010,2023-02-02 10:55:00,2023-02-02 20:55:00,2023-02-02 11:40:00,2023-02-02 21:40:00,45,Delayed
F000229,SKY518,AC015,AID002,AID015,2023-02-02 06:55:00,2023-02-02 10:55:00,2023-02-02 06:55:00,2023-02-02 10:55:00,0,On-Time
F000230,SKY159,AC008,AID010,AID004,2023-02-02 15:49:00,2023-02-02 18:49:00,2023-02-02 15:49:00,2023-02-02 18:49:00,0,On-Time
F000231,SKY310,AC015,AID007,AID002,2023-02-02 14:00:00,2023-02-02 20:00:00,2023-02-02 14:00:00,2023-02-02 20:00:00,0,On-Time
F000232,SKY903,AC010,AID002,AID010,2023-02-03 02:09:00,2023-02-03 12:09:00,2023-02-03 02:09:00,2023-02-03 12:09:00,0,On-Time
F000233,SKY702,AC015,AID005,AID011,2023-02-03 04:57:00,2023-02-03 07:57:00,2023-02-03 05:47:00,2023-02-03 08:47:00,50,Delayed
F000234,SKY286,AC014,AID002,AID004,2023-02-03 05:48:00,2023-02-03 15:48:00,2023-02-03 05:48:00,2023-02-03 15:48:00,0,On-Time
F000235,SKY850,AC009,AID008,AID013,2023-02-03 21:18:00,2023-02-04 07:18:00,2023-02-03 21:18:00,2023-02-04 07:18:00,0,On-Time
F000236,SKY601,AC015,AID006,AID001,2023-02-03 19:00:00,2023-02-04 02:00:00,2023-02-03 19:00:00,2023-02-04 02:00:00,0,On-Time
F000237,SKY253,AC008,AID005,AID015,2023-02-03 14:24:00,2023-02-04 00:24:00,2023-02-03 14:24:00,2023-02-04 00:24:00,0,On-Time
F000238,SKY946,AC013,AID014,AID012,2023-02-03 05:59:00,2023-02-03 14:59:00,2023-02-03 05:59:00,2023-02-03 14:59:00,0,On-Time
F000239,SKY781,AC016,AID002,AID003,2023-02-04 19:11:00,2023-02-05 02:11:00,2023-02-04 19:11:00,2023-02-05 02:11:00,0,On-Time
F000240,SKY853,AC018,AID009,AID004,2023-02-04 02:47:00,2023-02-04 05:47:00,2023-02-04 03:15:00,2023-02-04 06:15:00,28,Delayed
F000241,SKY399,AC006,AID011,AID006,2023-02-04 13:43:00,2023-02-04 20:43:00,2023-02-04 13:43:00,2023-02-04 20:43:00,0,On-Time
F000242,SKY687,AC002,AID003,AID002,2023-02-04 13:28:00,2023-02-04 20:28:00,2023-02-04 13:28:00,2023-02-04 20:28:00,0,On-Time
F000243,SKY341,AC005,AID014,AID010,2023-02-04 10:00:00,2023-02-04 12:00:00,2023-02-04 10:43:00,2023-02-04 12:43:00,43,Delayed
F000244,SKY349,AC017,AID010,AID002,2023-02-04 15:40:00,2023-02-04 21:40:00,2023-02-04 15:53:00,2023-02-04 21:53:00,13,Delayed
F000245,SKY432,AC015,AID013,AID008,2023-02-04 11:43:00,2023-02-04 21:43:00,2023-02-04 12:09:00,2023-02-04 22:09:00,26,Delayed
F000246,SKY289,AC002,AID005,AID015,2023-02-05 12:32:00,2023-02-05 20:32:00,2023-02-05 12:32:00,2023-02-05 20:32:00,0,On-Time
F000247,SKY930,AC007,AID005,AID002,2023-02-05 00:39:00,2023-02-05 06:39:00,2023-02-05 00:39:00,2023-02-05 06:39:00,0,On-Time
F000248,SKY281,AC013,AID007,AID015,2023-02-05 10:59:00,2023-02-05 19:59:00,2023-02-05 10:59:00,2023-02-05 19:59:00,0,On-Time
F000249,SKY389,AC012,AID011,AID007,2023-02-05 00:23:00,2023-02-05 08:23:00,2023-02-05 00:23:00,2023-02-05 08:23:00,0,On-Time
F000250,SKY766,AC016,AID003,AID005,2023-02-05 23:44:00,2023-02-06 03:44:00,2023-02-05 23:44:00,2023-02-06 03:44:00,0,On-Time
F000251,SKY844,AC002,AID009,AID011,2023-02-05 23:44:00,2023-02-06 09:44:00,2023-02-05 23:44:00,2023-02-06 09:44:00,0,On-Time
F000252,SKY222,AC016,AID005,AID002,2023-02-05 04:40:00,2023-02-05 06:40:00,2023-02-05 05:35:00,2023-02-05 07:35:00,55,Delayed
F000253,SKY567,AC006,AID007,AID013,2023-02-06 22:35:00,2023-02-07 01:35:00,2023-02-06 22:35:00,2023-02-07 01:35:00,0,On-Time
F000254,SKY852,AC018,AID012,AID010,2023-02-06 01:40:00,2023-02-06 11:40:00,2023-02-06 01:40:00,2023-02-06 11:40:00,0,On-Time
F000255,SKY478,AC002,AID009,AID013,2023-02-06 20:58:00,2023-02-07 01:58:00,2023-02-06 20:58:00,2023-02-07 01:58:00,0,On-Time
F000256,SKY186,AC007,AID009,AID013,2023-02-06 20:12:00,2023-02-07 04:12:00,2023-02-06 20:12:00,2023-02-07 04:12:00,0,On-Time
F000257,SKY308,AC009,AID003,AID001,2023-02-06 20:33:00,2023-02-07 07:33:00,2023-02-06 21:04:00,2023-02-07 08:04:00,31,Delayed
F000258,SKY364,AC002,AID015,AID004,2023-02-06 15:36:00,2023-02-07 03:36:00,2023-02-06 15:36:00,2023-02-07 03:36:00,0,On-Time
F000259,SKY716,AC009,AID003,AID010,2023-02-06 02:09:00,2023-02-06 13:09:00,2023-02-06 02:09:00,2023-02-06 13:09:00,0,On-Time
F000260,SKY904,AC004,AID004,AID012,2023-02-07 01:35:00,2023-02-07 03:35:00,2023-02-07 01:35:00,2023-02-07 03:35:00,0,On-Time
F000261,SKY759,AC017,AID008,AID001,2023-02-07 18:26:00,2023-02-08 03:26:00,2023-02-07 18:26:00,2023-02-08 03:26:00,0,On-Time
F000262,SKY980,AC019,AID005,AID011,2023-02-07 00:07:00,2023-02-07 08:07:00,2023-02-07 00:07:00,2023-02-07 08:07:00,0,On-Time
F000263,SKY792,AC011,AID010,AID002,2023-02-07 18:22:00,2023-02-08 01:22:00,2023-02-07 18:22:00,2023-02-08 01:22:00,0,On-Time
F000264,SKY729,AC017,AID006,AID002,2023-02-07 05:40:00,2023-02-07 17:40:00,2023-02-07 05:40:00,2023-02-07 17:40:00,0,On-Time
F000265,SKY817,AC002,AID011,AID003,2023-02-07 03:11:00,2023-02-07 11:11:00,2023-02-07 03:11:00,2023-02-07 11:11:00,0,On-Time
F000266,SKY579,AC006,AID004,AID005,2023-02-07 00:42:00,2023-02-07 05:42:00,2023-02-07 00:42:00,2023-02-07 05:42:00,0,On-Time
F000267,SKY637,AC003,AID015,AID005,2023-02-08 08:35:00,2023-02-08 11:35:00,2023-02-08 08:35:00,2023-02-08 11:35:00,0,On-Time
F000268,SKY168,AC003,AID011,AID003,2023-02-08 12:45:00,2023-02-08 18:45:00,2023-02-08 12:45:00,2023-02-08 18:45:00,0,On-Time
F000269,SKY554,AC012,AID015,AID001,2023-02-08 04:21:00,2023-02-08 12:21:00,2023-02-08 04:21:00,2023-02-08 12:21:00,0,On-Time
F000270,SKY111,AC004,AID001,AID015,2023-02-08 10:28:00,2023-02-08 15:28:00,2023-02-08 10:28:00,2023-02-08 15:28:00,0,On-Time
F000271,SKY563,AC018,AID004,AID001,2023-02-08 13:08:00,2023-02-08 22:08:00,2023-02-08 13:08:00,2023-02-08 22:08:00,0,On-Time
F000272,SKY762,AC011,AID007,AID013,2023-02-08 16:08:00,2023-02-08 23:08:00,2023-02-08 16:08:00,2023-02-08 23:08:00,0,On-Time
F000273,SKY789,AC019,AID015,AID006,2023-02-08 05:24:00,2023-02-08 07:24:00,2023-02-08 05:24:00,2023-02-08 07:24:00,0,On-Time
F000274,SKY947,AC015,AID010,AID001,2023-02-09 16:14:00,2023-02-10 00:14:00,2023-02-09 16:14:00,2023-02-10 00:14:00,0,On-Time
F000275,SKY889,AC008,AID003,AID011,2023-02-09 06:44:00,2023-02-09 13:44:00,2023-02-09 07:09:00,2023-02-09 14:09:00,25,Delayed
F000276,SKY169,AC013,AID009,AID010,2023-02-09 04:40:00,2023-02-09 09:40:00,2023-02-09 04:40:00,2023-02-09 09:40:00,0,On-Time
F000277,SKY970,AC015,AID006,AID002,2023-02-09 15:35:00,2023-02-09 19:35:00,2023-02-09 15:35:00,2023-02-09 19:35:00,0,On-Time
F000278,SKY707,AC017,AID009,AID006,2023-02-09 23:00:00,2023-02-10 01:00:00,2023-02-09 23:00:00,2023-02-10 01:00:00,0,On-Time
F000279,SKY870,AC018,AID011,AID013,2023-02-09 05:44:00,2023-02-09 16:44:00,2023-02-09 05:44:00,2023-02-09 16:44:00,0,On-Time
F000280,SKY451,AC009,AID005,AID013,2023-02-09 07:54:00,2023-02-09 18:54:00,2023-02-09 07:54:00,2023-02-09 18:54:00,0,On-Time
F000281,SKY857,AC019,AID009,AID015,2023-02-10 09:24:00,2023-02-10 14:24:00,2023-02-10 09:24:00,2023-02-10 14:24:00,0,On-Time
F000282,SKY126,AC011,AID009,AID005,2023-02-10 10:47:00,2023-02-10 16:47:00,2023-02-10 10:47:00,2023-02-10 16:47:00,0,On-Time
F000283,SKY870,AC014,AID014,AID005,2023-02-10 14:26:00,2023-02-11 00:26:00,2023-02-10 14:26:00,2023-02-11 00:26:00,0,On-Time
F000284,SKY275,AC017,AID012,AID010,2023-02-10 01:31:00,2023-02-10 12:31:00,2023-02-10 01:31:00,2023-02-10 12:31:00,0,On-Time
F000285,SKY939,AC009,AID009,AID005,2023-02-10 14:43:00,2023-02-10 21:43:00,2023-02-10 14:43:00,2023-02-10 21:43:00,0,On-Time
F000286,SKY904,AC006,AID005,AID015,2023-02-10 23:57:00,2023-02-11 01:57:00,2023-02-10 23:57:00,2023-02-11 01:57:00,0,On-Time
F000287,SKY804,AC010,AID003,AID014,2023-02-10 18:22:00,2023-02-11 04:22:00,2023-02-10 18:22:00,2023-02-11 04:22:00,0,On-Time
F000288,SKY775,AC004,AID010,AID014,2023-02-11 23:10:00,2023-02-12 02:10:00,2023-02-11 23:10:00,2023-02-12 02:10:00,0,On-Time
F000289,SKY822,AC006,AID002,AID011,2023-02-11 04:21:00,2023-02-11 16:21:00,2023-02-11 04:21:00,2023-02-11 16:21:00,0,On-Time
F000290,SKY694,AC008,AID001,AID003,2023-02-11 11:45:00,2023-02-11 16:45:00,2023-02-11 12:27:00,2023-02-11 17:27:00,42,Delayed
F000291,SKY697,AC014,AID013,AID006,2023-02-11 13:21:00,2023-02-12 01:21:00,2023-02-11 13:21:00,2023-02-12 01:21:00,0,On-Time
F000292,SKY379,AC018,AID008,AID001,2023-02-11 18:17:00,2023-02-12 06:17:00,2023-02-11 18:17:00,2023-02-12 06:17:00,0,On-Time
F000293,SKY883,AC006,AID001,AID010,2023-02-11 21:17:00,2023-02-12 06:17:00,2023-02-11 21:17:00,2023-02-12 06:17:00,0,On-Time
F000294,SKY234,AC003,AID014,AID013,2023-02-11 04:33:00,2023-02-11 09:33:00,2023-02-11 04:33:00,2023-02-11 09:33:00,0,On-Time
F000295,SKY164,AC014,AID012,AID004,2023-02-12 09:34:00,2023-02-12 16:34:00,2023-02-12 10:27:00,2023-02-12 17:27:00,53,Delayed
F000296,SKY453,AC006,AID012,AID015,2023-02-12 18:35:00,2023-02-13 01:35:00,2023-02-12 18:35:00,2023-02-13 01:35:00,0,On-Time
F000297,SKY762,AC017,AID014,AID001,2023-02-12 06:41:00,2023-02-12 18:41:00,2023-02-12 06:41:00,2023-02-12 18:41:00,0,On-Time
F000298,SKY722,AC009,AID013,AID001,2023-02-12 10:05:00,2023-02-12 22:05:00,2023-02-12 10:05:00,2023-02-12 22:05:00,0,On-Time
F000299,SKY329,AC003,AID005,AID001,2023-02-12 10:13:00,2023-02-12 19:13:00,2023-02-12 10:13:00,2023-02-12 19:13:00,0,On-Time
F000300,SKY617,AC012,AID015,AID002,2023-02-12 11:00:00,2023-02-12 22:00:00,2023-02-12 11:00:00,2023-02-12 22:00:00,0,On-Time
F000301,SKY670,AC005,AID012,AID014,2023-02-12 17:57:00,2023-02-12 23:57:00,2023-02-12 18:28:00,2023-02-13 00:28:00,31,Delayed
F000302,SKY709,AC002,AID006,AID011,2023-02-13 14:36:00,2023-02-13 18:36:00,2023-02-13 14:36:00,2023-02-13 18:36:00,0,On-Time
F000303,SKY732,AC017,AID010,AID003,2023-02-13 15:16:00,2023-02-14 01:16:00,2023-02-13 15:16:00,2023-02-14 01:16:00,0,On-Time
F000304,SKY363,AC016,AID014,AID005,2023-02-13 14:04:00,2023-02-13 17:04:00,2023-02-13 14:04:00,2023-02-13 17:04:00,0,On-Time
F000305,SKY882,AC017,AID002,AID003,2023-02-13 10:32:00,2023-02-13 15:32:00,2023-02-13 10:32:00,2023-02-13 15:32:00,0,On-Time
F000306,SKY676,AC009,AID015,AID011,2023-02-13 11:06:00,2023-02-13 22:06:00,2023-02-13 11:06:00,2023-02-13 22:06:00,0,On-Time
F000307,SKY684,AC004,AID012,AID015,2023-02-13 21:40:00,2023-02-14 04:40:00,2023-02-13 21:40:00,2023-02-14 04:40:00,0,On-Time
F000308,SKY486,AC012,AID009,AID013,2023-02-13 15:05:00,2023-02-14 01:05:00,2023-02-13 15:05:00,2023-02-14 01:05:00,0,On-Time
F000309,SKY683,AC003,AID004,AID014,2023-02-14 18:35:00,2023-02-15 06:35:00,2023-02-14 18:35:00,2023-02-15 06:35:00,0,On-Time
F000310,SKY444,AC003,AID015,AID001,2023-02-14 23:25:00,2023-02-15 03:25:00,2023-02-15 00:06:00,2023-02-15 04:06:00,41,Delayed
F000311,SKY816,AC017,AID003,AID008,2023-02-14 19:24:00,2023-02-15 01:24:00,2023-02-14 19:24:00,2023-02-15 01:24:00,0,On-Time
F000312,SKY643,AC004,AID010,AID004,2023-02-14 06:28:00,2023-02-14 13:28:00,2023-02-14 06:28:00,2023-02-14 13:28:00,0,On-Time
F000313,SKY881,AC007,AID009,AID010,2023-02-14 11:03:00,2023-02-14 14:03:00,2023-02-14 11:03:00,2023-02-14 14:03:00,0,On-Time
F000314,SKY349,AC019,AID004,AID007,2023-02-14 21:15:00,2023-02-15 09:15:00,2023-02-14 21:15:00,2023-02-15 09:15:00,0,On-Time
F000315,SKY449,AC017,AID004,AID007,2023-02-14 13:40:00,2023-02-15 01:40:00,2023-02-14 13:40:00,2023-02-15 01:40:00,0,On-Time
F000316,SKY550,AC008,AID013,AID003,2023-02-15 19:28:00,2023-02-16 04:28:00,2023-02-15 19:28:00,2023-02-16 04:28:00,0,On-Time
F000317,SKY345,AC017,AID009,AID007,2023-02-15 07:28:00,2023-02-15 17:28:00,2023-02-15 07:28:00,2023-02-15 17:28:00,0,On-Time
F000318,SKY634,AC018,AID013,AID003,2023-02-15 09:17:00,2023-02-15 11:17:00,2023-02-15 10:07:00,2023-02-15 12:07:00,50,Delayed
F000319,SKY310,AC004,AID005,AID013,2023-02-15 22:00:00,2023-02-16 10:00:00,2023-02-15 22:23:00,2023-02-16 10:23:00,23,Delayed
F000320,SKY382,AC015,AID003,AID007,2023-02-15 05:29:00,2023-02-15 07:29:00,2023-02-15 05:29:00,2023-02-15 07:29:00,0,On-Time
F000321,SKY379,AC018,AID013,AID008,2023-02-15 23:49:00,2023-02-16 03:49:00,2023-02-15 23:49:00,2023-02-16 03:49:00,0,On-Time
F000322,SKY881,AC016,AID003,AID010,2023-02-15 11:07:00,2023-02-15 18:07:00,2023-02-15 11:07:00,2023-02-15 18:07:00,0,On-Time
F000323,SKY764,AC005,AID001,AID015,2023-02-16 19:02:00,2023-02-17 07:02:00,2023-02-16 19:02:00,2023-02-17 07:02:00,0,On-Time
F000324,SKY372,AC017,AID006,AID015,2023-02-16 21:29:00,2023-02-17 08:29:00,2023-02-16 21:48:00,2023-02-17 08:48:00,19,Delayed
F000325,SKY910,AC013,AID005,AID008,2023-02-16 01:04:00,2023-02-16 09:04:00,2023-02-16 01:04:00,2023-02-16 09:04:00,0,On-Time
F000326,SKY379,AC002,AID011,AID004,2023-02-16 07:12:00,2023-02-16 16:12:00,2023-02-16 07:12:00,2023-02-16 16:12:00,0,On-Time
F000327,SKY556,AC011,AID006,AID009,2023-02-16 19:51:00,2023-02-17 05:51:00,2023-02-16 20:04:00,2023-02-17 06:04:00,13,Delayed
F000328,SKY399,AC016,AID005,AID014,2023-02-16 07:35:00,2023-02-16 15:35:00,2023-02-16 08:23:00,2023-02-16 16:23:00,48,Delayed
F000329,SKY137,AC014,AID015,AID004,2023-02-16 23:07:00,2023-02-17 07:07:00,2023-02-16 23:07:00,2023-02-17 07:07:00,0,On-Time
F000330,SKY282,AC003,AID004,AID006,2023-02-17 10:23:00,2023-02-17 20:23:00,2023-02-17 10:23:00,2023-02-17 20:23:00,0,On-Time
F000331,SKY762,AC001,AID008,AID002,2023-02-17 14:46:00,2023-02-18 00:46:00,2023-02-17 14:46:00,2023-02-18 00:46:00,0,On-Time
F000332,SKY658,AC005,AID010,AID005,2023-02-17 11:30:00,2023-02-17 16:30:00,2023-02-17 11:30:00,2023-02-17 16:30:00,0,On-Time
F000333,SKY351,AC005,AID011,AID009,2023-02-17 05:54:00,2023-02-17 09:54:00,2023-02-17 06:35:00,2023-02-17 10:35:00,41,Delayed
F000334,SKY328,AC018,AID014,AID015,2023-02-17 13:32:00,2023-02-17 15:32:00,2023-02-17 13:32:00,2023-02-17 15:32:00,0,On-Time
F000335,SKY987,AC003,AID015,AID009,2023-02-17 15:57:00,2023-02-17 23:57:00,2023-02-17 15:57:00,2023-02-17 23:57:00,0,On-Time
F000336,SKY344,AC010,AID011,AID009,2023-02-17 20:34:00,2023-02-18 02:34:00,2023-02-17 21:03:00,2023-02-18 03:03:00,29,Delayed
F000337,SKY263,AC010,AID008,AID006,2023-02-18 19:23:00,2023-02-18 22:23:00,2023-02-18 19:23:00,2023-02-18 22:23:00,0,On-Time
F000338,SKY976,AC015,AID003,AID013,2023-02-18 20:43:00,2023-02-19 05:43:00,2023-02-18 20:43:00,2023-02-19 05:43:00,0,On-Time
F000339,SKY621,AC012,AID001,AID003,2023-02-18 05:52:00,2023-02-18 12:52:00,2023-02-18 05:52:00,2023-02-18 12:52:00,0,On-Time
F000340,SKY569,AC017,AID012,AID004,2023-02-18 11:29:00,2023-02-18 14:29:00,2023-02-18 11:29:00,2023-02-18 14:29:00,0,On-Time
F000341,SKY861,AC014,AID004,AID014,2023-02-18 16:52:00,2023-02-18 22:52:00,2023-02-18 16:52:00,2023-02-18 22:52:00,0,On-Time
F000342,SKY218,AC010,AID005,AID002,2023-02-18 11:08:00,2023-02-18 22:08:00,2023-02-18 11:08:00,2023-02-18 22:08:00,0,On-Time
F000343,SKY136,AC004,AID005,AID008,2023-02-18 02:34:00,2023-02-18 11:34:00,2023-02-18 02:34:00,2023-02-18 11:34:00,0,On-Time
F000344,SKY334,AC019,AID009,AID010,2023-02-19 09:56:00,2023-02-19 19:56:00,2023-02-19 09:56:00,2023-02-19 19:56:00,0,On-Time
F000345,SKY440,AC004,AID006,AID013,2023-02-19 23:13:00,2023-02-20 01:13:00,2023-02-19 23:13:00,2023-02-20 01:13:00,0,On-Time
F000346,SKY371,AC005,AID005,AID007,2023-02-19 22:52:00,2023-02-20 10:52:00,2023-02-19 22:52:00,2023-02-20 10:52:00,0,On-Time
F000347,SKY258,AC019,AID009,AID011,2023-02-19 18:27:00,2023-02-20 01:27:00,2023-02-19 18:27:00,2023-02-20 01:27:00,0,On-Time
