flight_id,crew_id,assignment_role
F000206,C034,Cabin Crew
F000206,C012,Cabin Crew
F000206,C051,Cabin Crew
F000207,C031,Captain
F000207,C067,First Officer
F000207,C037,Cabin Crew
F000207,C010,Cabin Crew
F000207,C018,Cabin Crew
F000208,C058,Captain
F000208,C016,First Officer
F000208,C056,Cabin Crew
F000208,C045,Cabin Crew
F000208,C075,Cabin Crew
F000209,C068,Captain
F000209,C015,First Officer
F000209,C041,Cabin Crew
F000209,C051,Cabin Crew
F000209,C063,Cabin Crew
F000210,C042,Captain
F000210,C067,First Officer
F000210,C065,Cabin Crew
F000210,C039,Cabin Crew
F000210,C050,Cabin Crew
F000211,C023,Captain
F000211,C020,First Officer
F000211,C007,Cabin Crew
F000211,C036,Cabin Crew
F000211,C074,Cabin Crew
F000212,C023,Captain
F000212,C062,First Officer
F000212,C041,Cabin Crew
F000212,C071,Cabin Crew
F000212,C012,Cabin Crew
F000213,C042,Captain
F000213,C017,First Officer
F000213,C064,Cabin Crew
F000213,C005,Cabin Crew
F000213,C002,Cabin Crew
F000214,C038,Captain
F000214,C080,First Officer
F000214,C056,Cabin Crew
F000214,C045,Cabin Crew
F000214,C049,Cabin Crew
F000215,C052,Captain
F000215,C017,First Officer
F000215,C002,Cabin Crew
F000215,C045,Cabin Crew
F000215,C008,Cabin Crew
F000216,C058,Captain
F000216,C070,First Officer
F000216,C050,Cabin Crew
F000216,C035,Cabin Crew
F000216,C022,Cabin Crew
F000217,C042,Captain
F000217,C017,First Officer
F000217,C004,Cabin Crew
F000217,C040,Cabin Crew
F000217,C002,Cabin Crew
F000218,C078,Captain
F000218,C069,First Officer
F000218,C004,Cabin Crew
F000218,C014,Cabin Crew
F000218,C022,Cabin Crew
F000219,C042,Captain
F000219,C062,First Officer
F000219,C063,Cabin Crew
F000219,C049,Cabin Crew
F000219,C036,Cabin Crew
F000220,C038,Captain
F000220,C069,First Officer
F000220,C054,Cabin Crew
F000220,C002,Cabin Crew
F000220,C040,Cabin Crew
F000221,C013,Captain
F000221,C016,First Officer
F000221,C072,Cabin Crew
F000221,C002,Cabin Crew
F000221,C051,Cabin Crew
F000222,C052,Captain
F000222,C076,First Officer
F000222,C036,Cabin Crew
F000222,C047,Cabin Crew
F000222,C066,Cabin Crew
F000223,C011,Captain
F000223,C028,First Officer
F000223,C037,Cabin Crew
F000223,C007,Cabin Crew
F000223,C010,Cabin Crew
F000224,C079,Captain
F000224,C059,First Officer
F000224,C071,Cabin Crew
F000224,C037,Cabin Crew
F000224,C063,Cabin Crew
F000225,C023,Captain
F000225,C076,First Officer
F000225,C040,Cabin Crew
F000225,C006,Cabin Crew
F000225,C007,Cabin Crew
F000226,C068,Captain
F000226,C062,First Officer
F000226,C008,Cabin Crew
F000226,C045,Cabin Crew
F000226,C036,Cabin Crew
F000227,C031,Captain
F000227,C017,First Officer
F000227,C049,Cabin Crew
F000227,C005,Cabin Crew
F000227,C007,Cabin Crew
F000228,C053,Captain
F000228,C001,First Officer
F000228,C012,Cabin Crew
F000228,C018,Cabin Crew
F000228,C056,Cabin Crew
F000229,C058,Captain
F000229,C073,First Officer
F000229,C041,Cabin Crew
F000229,C005,Cabin Crew
F000229,C054,Cabin Crew
F000230,C077,Captain
F000230,C017,First Officer
F000230,C022,Cabin Crew
F000230,C063,Cabin Crew
F000230,C045,Cabin Crew
F000231,C031,Captain
F000231,C061,First Officer
F000231,C003,Cabin Crew
F000231,C049,Cabin Crew
F000231,C075,Cabin Crew
F000232,C044,Captain
F000232,C015,First Officer
F000232,C064,Cabin Crew
F000232,C045,Cabin Crew
F000232,C035,Cabin Crew
F000233,C019,Captain
F000233,C020,First Officer
F000233,C035,Cabin Crew
F000233,C027,Cabin Crew
F000233,C072,Cabin Crew
F000234,C011,Captain
F000234,C076,First Officer
F000234,C027,Cabin Crew
F000234,C006,Cabin Crew
F000234,C008,Cabin Crew
F000235,C079,Captain
F000235,C061,First Officer
F000235,C027,Cabin Crew
F000235,C045,Cabin Crew
F000235,C046,Cabin Crew
F000236,C044,Captain
F000236,C032,First Officer
F000236,C066,Cabin Crew
F000236,C054,Cabin Crew
F000236,C027,Cabin Crew
F000237,C079,Captain
F000237,C048,First Officer
F000237,C008,Cabin Crew
F000237,C010,Cabin Crew
F000237,C035,Cabin Crew
F000238,C052,Captain
F000238,C048,First Officer
F000238,C065,Cabin Crew
F000238,C022,Cabin Crew
F000238,C066,Cabin Crew
F000239,C044,Captain
F000239,C017,First Officer
F000239,C022,Cabin Crew
F000239,C003,Cabin Crew
F000239,C074,Cabin Crew
F000240,C052,Captain
F000240,C020,First Officer
F000240,C012,Cabin Crew
F000240,C033,Cabin Crew
F000240,C002,Cabin Crew
F000241,C019,Captain
F000241,C080,First Officer
F000241,C056,Cabin Crew
F000241,C008,Cabin Crew
F000241,C074,Cabin Crew
F000242,C009,Captain
F000242,C062,First Officer
F000242,C004,Cabin Crew
F000242,C065,Cabin Crew
F000242,C027,Cabin Crew
F000243,C078,Captain
F000243,C016,First Officer
F000243,C065,Cabin Crew
F000243,C035,Cabin Crew
F000243,C074,Cabin Crew
F000244,C023,Captain
F000244,C028,First Officer
F000244,C039,Cabin Crew
F000244,C035,Cabin Crew
F000244,C072,Cabin Crew
F000245,C043,Captain
F000245,C032,First Officer
F000245,C049,Cabin Crew
F000245,C045,Cabin Crew
F000245,C051,Cabin Crew
F000246,C013,Captain
F000246,C069,First Officer
F000246,C075,Cabin Crew
F000246,C022,Cabin Crew
F000246,C021,Cabin Crew
F000247,C042,Captain
F000247,C029,First Officer
F000247,C050,Cabin Crew
F000247,C007,Cabin Crew
F000247,C075,Cabin Crew
F000248,C053,Captain
F000248,C001,First Officer
F000248,C010,Cabin Crew
F000248,C006,Cabin Crew
F000248,C027,Cabin Crew
F000249,C024,Captain
F000249,C062,First Officer
F000249,C063,Cabin Crew
F000249,C071,Cabin Crew
F000249,C022,Cabin Crew
F000250,C079,Captain
F000250,C062,First Officer
F000250,C037,Cabin Crew
F000250,C008,Cabin Crew
F000250,C012,Cabin Crew
F000251,C026,Captain
F000251,C061,First Officer
F000251,C033,Cabin Crew
F000251,C046,Cabin Crew
F000251,C005,Cabin Crew
F000252,C058,Captain
F000252,C076,First Officer
F000252,C051,Cabin Crew
F000252,C063,Cabin Crew
F000252,C008,Cabin Crew
F000253,C031,Captain
F000253,C080,First Officer
F000253,C039,Cabin Crew
F000253,C057,Cabin Crew
F000253,C046,Cabin Crew
F000254,C030,Captain
F000254,C016,First Officer
F000254,C065,Cabin Crew
F000254,C022,Cabin Crew
F000254,C005,Cabin Crew
F000255,C009,Captain
F000255,C067,First Officer
F000255,C004,Cabin Crew
F000255,C065,Cabin Crew
F000255,C074,Cabin Crew
F000256,C011,Captain
F000256,C080,First Officer
F000256,C035,Cabin Crew
F000256,C041,Cabin Crew
F000256,C072,Cabin Crew
F000257,C026,Captain
F000257,C073,First Officer
F000257,C060,Cabin Crew
F000257,C034,Cabin Crew
F000257,C007,Cabin Crew
F000258,C042,Captain
F000258,C020,First Officer
F000258,C065,Cabin Crew
F000258,C040,Cabin Crew
F000258,C050,Cabin Crew
F000259,C009,Captain
F000259,C001,First Officer
F000259,C036,Cabin Crew
F000259,C056,Cabin Crew
F000259,C003,Cabin Crew
F000260,C068,Captain
F000260,C076,First Officer
F000260,C006,Cabin Crew
F000260,C050,Cabin Crew
F000260,C012,Cabin Crew
F000261,C011,Captain
F000261,C029,First Officer
F000261,C006,Cabin Crew
F000261,C051,Cabin Crew
F000261,C072,Cabin Crew
F000262,C077,Captain
F000262,C025,First Officer
F000262,C037,Cabin Crew
F000262,C018,Cabin Crew
F000262,C008,Cabin Crew
F000263,C038,Captain
F000263,C067,First Officer
F000263,C002,Cabin Crew
F000263,C075,Cabin Crew
F000263,C054,Cabin Crew
F000264,C013,Captain
F000264,C048,First Officer
F000264,C034,Cabin Crew
F000264,C012,Cabin Crew
F000264,C064,Cabin Crew
F000265,C068,Captain
F000265,C055,First Officer
F000265,C037,Cabin Crew
F000265,C034,Cabin Crew
F000265,C004,Cabin Crew
F000266,C077,Captain
F000266,C020,First Officer
F000266,C039,Cabin Crew
F000266,C035,Cabin Crew
F000266,C040,Cabin Crew
F000267,C019,Captain
F000267,C076,First Officer
F000267,C036,Cabin Crew
F000267,C046,Cabin Crew
F000267,C054,Cabin Crew
F000268,C023,Captain
F000268,C032,First Officer
F000268,C063,Cabin Crew
F000268,C074,Cabin Crew
F000268,C004,Cabin Crew
F000269,C078,Captain
F000269,C073,First Officer
F000269,C008,Cabin Crew
F000269,C054,Cabin Crew
F000269,C049,Cabin Crew
F000270,C031,Captain
F000270,C016,First Officer
F000270,C022,Cabin Crew
F000270,C018,Cabin Crew
F000270,C033,Cabin Crew
F000271,C031,Captain
F000271,C048,First Officer
F000271,C033,Cabin Crew
F000271,C021,Cabin Crew
F000271,C027,Cabin Crew
F000272,C023,Captain
F000272,C069,First Officer
F000272,C022,Cabin Crew
F000272,C060,Cabin Crew
F000272,C035,Cabin Crew
F000273,C019,Captain
F000273,C069,First Officer
F000273,C035,Cabin Crew
F000273,C004,Cabin Crew
F000273,C066,Cabin Crew
F000274,C009,Captain
F000274,C001,First Officer
F000274,C018,Cabin Crew
F000274,C035,Cabin Crew
F000274,C014,Cabin Crew
F000275,C052,Captain
F000275,C062,First Officer
F000275,C014,Cabin Crew
F000275,C033,Cabin Crew
F000275,C045,Cabin Crew
F000276,C077,Captain
F000276,C080,First Officer
F000276,C006,Cabin Crew
F000276,C054,Cabin Crew
F000276,C021,Cabin Crew
F000277,C011,Captain
F000277,C029,First Officer
F000277,C045,Cabin Crew
F000277,C054,Cabin Crew
F000277,C002,Cabin Crew
F000278,C013,Captain
F000278,C069,First Officer
F000278,C014,Cabin Crew
F000278,C040,Cabin Crew
F000278,C003,Cabin Crew
F000279,C011,Captain
F000279,C073,First Officer
F000279,C006,Cabin Crew
F000279,C054,Cabin Crew
F000279,C066,Cabin Crew
F000280,C079,Captain
F000280,C061,First Officer
F000280,C054,Cabin Crew
F000280,C074,Cabin Crew
F000280,C022,Cabin Crew
F000281,C023,Captain
F000281,C073,First Officer
F000281,C004,Cabin Crew
F000281,C064,Cabin Crew
F000281,C063,Cabin Crew
F000282,C038,Captain
F000282,C032,First Officer
F000282,C072,Cabin Crew
F000282,C018,Cabin Crew
F000282,C041,Cabin Crew
F000283,C031,Captain
F000283,C025,First Officer
F000283,C022,Cabin Crew
F000283,C072,Cabin Crew
F000283,C010,Cabin Crew
F000284,C038,Captain
F000284,C020,First Officer
F000284,C049,Cabin Crew
F000284,C021,Cabin Crew
F000284,C057,Cabin Crew
F000285,C068,Captain
F000285,C025,First Officer
F000285,C072,Cabin Crew
F000285,C075,Cabin Crew
F000285,C050,Cabin Crew
F000286,C031,Captain
F000286,C015,First Officer
F000286,C063,Cabin Crew
F000286,C064,Cabin Crew
F000286,C005,Cabin Crew
F000287,C042,Captain
F000287,C025,First Officer
F000287,C037,Cabin Crew
F000287,C046,Cabin Crew
F000287,C063,Cabin Crew
F000288,C011,Captain
F000288,C028,First Officer
F000288,C041,Cabin Crew
F000288,C046,Cabin Crew
F000288,C072,Cabin Crew
F000289,C068,Captain
F000289,C080,First Officer
F000289,C036,Cabin Crew
F000289,C057,Cabin Crew
F000289,C039,Cabin Crew
F000290,C019,Captain
F000290,C015,First Officer
F000290,C008,Cabin Crew
F000290,C027,Cabin Crew
F000290,C054,Cabin Crew
F000291,C019,Captain
F000291,C073,First Officer
F000291,C040,Cabin Crew
F000291,C003,Cabin Crew
F000291,C050,Cabin Crew
F000292,C011,Captain
F000292,C028,First Officer
F000292,C063,Cabin Crew
F000292,C047,Cabin Crew
F000292,C064,Cabin Crew
F000293,C011,Captain
F000293,C080,First Officer
F000293,C063,Cabin Crew
F000293,C008,Cabin Crew
F000293,C040,Cabin Crew
F000294,C058,Captain
F000294,C073,First Officer
F000294,C039,Cabin Crew
F000294,C037,Cabin Crew
F000294,C064,Cabin Crew
F000295,C013,Captain
F000295,C028,First Officer
F000295,C012,Cabin Crew
F000295,C064,Cabin Crew
F000295,C046,Cabin Crew
F000296,C078,Captain
F000296,C048,First Officer
F000296,C003,Cabin Crew
F000296,C036,Cabin Crew
F000296,C050,Cabin Crew
F000297,C013,Captain
F000297,C067,First Officer
F000297,C039,Cabin Crew
F000297,C012,Cabin Crew
F000297,C051,Cabin Crew
F000298,C079,Captain
F000298,C032,First Officer
F000298,C050,Cabin Crew
F000298,C057,Cabin Crew
F000298,C014,Cabin Crew
F000299,C030,Captain
F000299,C015,First Officer
F000299,C007,Cabin Crew
F000299,C041,Cabin Crew
F000299,C037,Cabin Crew
F000300,C026,Captain
F000300,C017,First Officer
F000300,C036,Cabin Crew
F000300,C004,Cabin Crew
F000300,C021,Cabin Crew
F000301,C044,Captain
F000301,C017,First Officer
F000301,C041,Cabin Crew
F000301,C075,Cabin Crew
F000301,C004,Cabin Crew
F000302,C009,Captain
F000302,C062,First Officer
F000302,C006,Cabin Crew
F000302,C021,Cabin Crew
F000302,C040,Cabin Crew
F000303,C019,Captain
F000303,C029,First Officer
F000303,C049,Cabin Crew
F000303,C002,Cabin Crew
F000303,C051,Cabin Crew
F000304,C023,Captain
F000304,C032,First Officer
F000304,C006,Cabin Crew
F000304,C075,Cabin Crew
F000304,C041,Cabin Crew
F000305,C024,Captain
F000305,C073,First Officer
F000305,C065,Cabin Crew
F000305,C018,Cabin Crew
F000305,C039,Cabin Crew
F000306,C026,Captain
F000306,C061,First Officer
F000306,C010,Cabin Crew
F000306,C012,Cabin Crew
F000306,C005,Cabin Crew
F000307,C038,Captain
F000307,C017,First Officer
F000307,C006,Cabin Crew
F000307,C060,Cabin Crew
F000307,C004,Cabin Crew
F000308,C078,Captain
F000308,C070,First Officer
F000308,C054,Cabin Crew
F000308,C057,Cabin Crew
F000308,C022,Cabin Crew
F000309,C058,Captain
F000309,C059,First Officer
F000309,C006,Cabin Crew
F000309,C039,Cabin Crew
F000309,C072,Cabin Crew
F000310,C030,Captain
F000310,C073,First Officer
F000310,C008,Cabin Crew
F000310,C007,Cabin Crew
F000310,C010,Cabin Crew
F000311,C077,Captain
F000311,C076,First Officer
F000311,C050,Cabin Crew
F000311,C037,Cabin Crew
F000311,C003,Cabin Crew
F000312,C009,Captain
F000312,C070,First Officer
F000312,C040,Cabin Crew
F000312,C008,Cabin Crew
F000312,C049,Cabin Crew
F000313,C078,Captain
F000313,C061,First Officer
F000313,C075,Cabin Crew
F000313,C022,Cabin Crew
F000313,C033,Cabin Crew
F000314,C058,Captain
F000314,C017,First Officer
F000314,C002,Cabin Crew
F000314,C004,Cabin Crew
F000314,C047,Cabin Crew
F000315,C038,Captain
F000315,C055,First Officer
F000315,C072,Cabin Crew
F000315,C040,Cabin Crew
F000315,C075,Cabin Crew
F000316,C038,Captain
F000316,C061,First Officer
F000316,C036,Cabin Crew
F000316,C003,Cabin Crew
F000316,C010,Cabin Crew
F000317,C053,Captain
F000317,C076,First Officer
F000317,C072,Cabin Crew
F000317,C008,Cabin Crew
F000317,C037,Cabin Crew
F000318,C079,Captain
F000318,C020,First Officer
F000318,C027,Cabin Crew
F000318,C002,Cabin Crew
F000318,C057,Cabin Crew
F000319,C052,Captain
F000319,C055,First Officer
F000319,C071,Cabin Crew
F000319,C002,Cabin Crew
F000319,C045,Cabin Crew
F000320,C044,Captain
F000320,C061,First Officer
F000320,C018,Cabin Crew
F000320,C037,Cabin Crew
F000320,C074,Cabin Crew
F000321,C044,Captain
F000321,C073,First Officer
F000321,C035,Cabin Crew
F000321,C066,Cabin Crew
F000321,C012,Cabin Crew
F000322,C011,Captain
F000322,C062,First Officer
F000322,C064,Cabin Crew
F000322,C054,Cabin Crew
F000322,C045,Cabin Crew
F000323,C019,Captain
F000323,C032,First Officer
F000323,C014,Cabin Crew
F000323,C065,Cabin Crew
F000323,C071,Cabin Crew
F000324,C013,Captain
F000324,C048,First Officer
F000324,C064,Cabin Crew
F000324,C072,Cabin Crew
F000324,C035,Cabin Crew
F000325,C077,Captain
F000325,C055,First Officer
F000325,C037,Cabin Crew
F000325,C006,Cabin Crew
F000325,C056,Cabin Crew
F000326,C053,Captain
F000326,C032,First Officer
F000326,C075,Cabin Crew
F000326,C022,Cabin Crew
F000326,C045,Cabin Crew
F000327,C030,Captain
F000327,C073,First Officer
F000327,C022,Cabin Crew
F000327,C033,Cabin Crew
F000327,C014,Cabin Crew
F000328,C019,Captain
F000328,C062,First Officer
F000328,C012,Cabin Crew
F000328,C046,Cabin Crew
F000328,C051,Cabin Crew
F000329,C030,Captain
F000329,C048,First Officer
F000329,C063,Cabin Crew
F000329,C012,Cabin Crew
F000329,C037,Cabin Crew
F000330,C043,Captain
F000330,C048,First Officer
F000330,C039,Cabin Crew
F000330,C056,Cabin Crew
F000330,C057,Cabin Crew
F000331,C077,Captain
F000331,C029,First Officer
F000331,C022,Cabin Crew
F000331,C004,Cabin Crew
F000331,C036,Cabin Crew
F000332,C023,Captain
F000332,C067,First Officer
F000332,C075,Cabin Crew
F000332,C018,Cabin Crew
F000332,C047,Cabin Crew
F000333,C079,Captain
F000333,C070,First Officer
F000333,C037,Cabin Crew
F000333,C072,Cabin Crew
F000333,C046,Cabin Crew
F000334,C053,Captain
F000334,C062,First Officer
F000334,C045,Cabin Crew
F000334,C056,Cabin Crew
F000334,C060,Cabin Crew
F000335,C023,Captain
F000335,C029,First Officer
F000335,C033,Cabin Crew
F000335,C072,Cabin Crew
F000335,C036,Cabin Crew
F000336,C058,Captain
F000336,C020,First Officer
F000336,C021,Cabin Crew
F000336,C046,Cabin Crew
F000336,C075,Cabin Crew
F000337,C009,Captain
F000337,C073,First Officer
F000337,C018,Cabin Crew
F000337,C049,Cabin Crew
F000337,C006,Cabin Crew
F000338,C009,Captain
F000338,C069,First Officer
F000338,C005,Cabin Crew
F000338,C008,Cabin Crew
F000338,C060,Cabin Crew
F000339,C077,Captain
F000339,C073,First Officer
F000339,C075,Cabin Crew
F000339,C071,Cabin Crew
F000339,C036,Cabin Crew
F000340,C024,Captain
F000340,C029,First Officer
F000340,C040,Cabin Crew
F000340,C072,Cabin Crew
F000340,C064,Cabin Crew
F000341,C079,Captain
F000341,C016,First Officer
F000341,C006,Cabin Crew
F000341,C033,Cabin Crew
F000341,C004,Cabin Crew
F000342,C030,Captain
F000342,C016,First Officer
F000342,C037,Cabin Crew
F000342,C060,Cabin Crew
F000342,C014,Cabin Crew
F000343,C068,Captain
F000343,C032,First Officer
F000343,C036,Cabin Crew
F000343,C045,Cabin Crew
F000343,C046,Cabin Crew
F000344,C079,Captain
F000344,C029,First Officer
F000344,C033,Cabin Crew
F000344,C074,Cabin Crew
F000344,C047,Cabin Crew
F000345,C026,Captain
F000345,C016,First Officer
F000345,C050,Cabin Crew
F000345,C046,Cabin Crew
F000345,C005,Cabin Crew
F000346,C078,Captain
F000346,C069,First Officer
F000346,C004,Cabin Crew
F000346,C027,Cabin Crew
F000346,C033,Cabin Crew
F000347,C052,Captain
F000347,C055,First Officer
F000347,C054,Cabin Crew
F000347,C035,Cabin Crew
F000347,C074,Cabin Crew
F000348,C024,Captain
F000348,C070,First Officer
F000348,C050,Cabin Crew
F000348,C014,Cabin Crew
F000348,C027,Cabin Crew
F000349,C031,Captain
F000349,C032,First Officer
F000349,C056,Cabin Crew
F000349,C014,Cabin Crew
F000349,C006,Cabin Crew
F000350,C024,Captain
F000350,C017,First Officer
F000350,C074,Cabin Crew
F000350,C004,Cabin Crew
F000350,C021,Cabin Crew
F000351,C024,Captain
F000351,C048,First Officer
F000351,C006,Cabin Crew
F000351,C047,Cabin Crew
F000351,C064,Cabin Crew
F000352,C044,Captain
F000352,C080,First Officer
F000352,C036,Cabin Crew
F000352,C033,Cabin Crew
F000352,C018,Cabin Crew
F000353,C043,Captain
F000353,C020,First Officer
F000353,C046,Cabin Crew
F000353,C039,Cabin Crew
F000353,C010,Cabin Crew
F000354,C030,Captain
F000354,C076,First Officer
F000354,C065,Cabin Crew
F000354,C051,Cabin Crew
F000354,C033,Cabin Crew
F000355,C009,Captain
F000355,C017,First Officer
F000355,C054,Cabin Crew
F000355,C075,Cabin Crew
F000355,C041,Cabin Crew
F000356,C019,Captain
F000356,C048,First Officer
F000356,C057,Cabin Crew
F000356,C041,Cabin Crew
F000356,C064,Cabin Crew
F000357,C077,Captain
F000357,C070,First Officer
F000357,C010,Cabin Crew
F000357,C071,Cabin Crew
F000357,C021,Cabin Crew
F000358,C013,Captain
F000358,C073,First Officer
F000358,C022,Cabin Crew
F000358,C037,Cabin Crew
F000358,C045,Cabin Crew
F000359,C030,Captain
F000359,C073,First Officer
F000359,C010,Cabin Crew
F000359,C071,Cabin Crew
F000359,C041,Cabin Crew
F000360,C009,Captain
F000360,C073,First Officer
F000360,C007,Cabin Crew
F000360,C003,Cabin Crew
F000360,C072,Cabin Crew
F000361,C019,Captain
F000361,C015,First Officer
F000361,C008,Cabin Crew
F000361,C006,Cabin Crew
F000361,C002,Cabin Crew
F000362,C038,Captain
F000362,C017,First Officer
F000362,C040,Cabin Crew
F000362,C075,Cabin Crew
F000362,C046,Cabin Crew
F000363,C024,Captain
F000363,C062,First Officer
F000363,C074,Cabin Crew
F000363,C047,Cabin Crew
F000363,C006,Cabin Crew
F000364,C023,Captain
F000364,C015,First Officer
F000364,C036,Cabin Crew
F000364,C060,Cabin Crew
F000364,C008,Cabin Crew
F000365,C019,Captain
F000365,C069,First Officer
F000365,C036,Cabin Crew
F000365,C039,Cabin Crew
F000365,C056,Cabin Crew
F000366,C026,Captain
F000366,C080,First Officer
F000366,C071,Cabin Crew
F000366,C027,Cabin Crew
F000366,C022,Cabin Crew
F000367,C053,Captain
F000367,C025,First Officer
F000367,C014,Cabin Crew
F000367,C004,Cabin Crew
F000367,C071,Cabin Crew
F000368,C009,Captain
F000368,C001,First Officer
F000368,C057,Cabin Crew
F000368,C056,Cabin Crew
F000368,C051,Cabin Crew
F000369,C077,Captain
F000369,C055,First Officer
F000369,C037,Cabin Crew
F000369,C074,Cabin Crew
F000369,C066,Cabin Crew
F000370,C044,Captain
F000370,C048,First Officer
F000370,C003,Cabin Crew
F000370,C047,Cabin Crew
F000370,C027,Cabin Crew
F000371,C009,Captain
F000371,C080,First Officer
F000371,C065,Cabin Crew
F000371,C045,Cabin Crew
F000371,C004,Cabin Crew
F000372,C042,Captain
F000372,C028,First Officer
F000372,C072,Cabin Crew
F000372,C004,Cabin Crew
F000372,C034,Cabin Crew
F000373,C078,Captain
F000373,C062,First Officer
F000373,C072,Cabin Crew
F000373,C063,Cabin Crew
F000373,C008,Cabin Crew
F000374,C068,Captain
F000374,C059,First Officer
F000374,C036,Cabin Crew
F000374,C037,Cabin Crew
F000374,C072,Cabin Crew
F000375,C079,Captain
F000375,C080,First Officer
F000375,C003,Cabin Crew
F000375,C047,Cabin Crew
